Station ID,Climate ID,Name,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Province
6247,6145160,MILLERS LAKE,43.28,-80.38,ON
6248,6145239,MITCHELL,43.47,-81.18,ON
6249,6145258,MONKTON,43.67,-81.03,ON
6250,6145267,MONTICELLO,43.97,-80.4,ON
6251,6145495,MORRISTON,43.47,-80.12,ON
6252,6145497,MOSSLEY,42.92,-80.97,ON
6253,6145499,MOUNT BRYDGES,42.9,-81.55,ON
6254,6145502,MOUNT FOREST,43.97,-80.75,ON
6255,6145503,MOUNT FOREST,43.98,-80.75,ON
6256,6145504,MOUNT FOREST (AUT),43.98,-80.75,ON
6257,6145516,MOUNTSBERG,43.47,-80.03,ON
6258,6145520,MUIR,43.1,-80.58,ON
6259,6145621,NEWTON,43.58,-80.88,ON
6260,6146166,OXFORD CENTRE,43.1,-80.68,ON
6261,6146240,PARIS,43.18,-80.45,ON
6262,6146248,PARKHILL,43.17,-81.7,ON
6263,6146563,POPLAR MILLS,43.15,-81.2,ON
6264,6146711,PRESTON,43.4,-80.42,ON
6265,6146714,PRESTON WPCP,43.38,-80.35,ON
6266,6146723,PRIMROSE WRAY,44.07,-80.1,ON
6267,6146728,PRINCETON,43.22,-80.63,ON
6268,6146745,PROSPECT HILL,43.22,-81.23,ON
6269,6146939,REDICKVILLE,44.23,-80.22,ON
6270,6147188,ROSEVILLE,43.35,-80.47,ON
6271,6147229,RUSKVIEW,44.23,-80.13,ON
6272,6147314,ST GEORGE,43.23,-80.2,ON
6273,6147340,ST MARYS,43.25,-81.18,ON
6274,6147410,SALEM,43.71,-80.47,ON
6275,6147664,SCOTLAND,43.0,-80.43,ON
6276,6147693,SHELBURNE WPCP,44.08,-80.18,ON
6277,6148100,STRATFORD,43.38,-81.0,ON
6278,6148105,STRATFORD WWTP,43.37,-81.0,ON
6279,6148115,STRATHBURN,42.72,-81.68,ON
6280,6148120,STRATHROY,42.95,-81.65,ON
6281,6148122,STRATHROY-MULLIFARRY,42.98,-81.64,ON
6282,6148212,TAVISTOCK,43.32,-80.83,ON
6283,6148233,THAMESFORD,43.07,-81.0,ON
6284,6149148,VIOLET HILL,44.07,-80.07,ON
6285,6149205,WALDEMAR,43.88,-80.28,ON
6286,6149380,WATERLOO FIRE HALL,43.47,-80.52,ON
6287,6149386,WATERLOO WPCP,43.48,-80.52,ON
6288,6149387,WATERLOO WELLINGTON A,43.45,-80.38,ON
6289,6149388,REGION OF WATERLOO INT'L AIRPORT,43.46,-80.38,ON
6290,6149389,WATERLOO WELLINGTON 2,43.45,-80.38,ON
6291,6149454,WESTMINSTER,42.93,-81.28,ON
6292,6149455,WESTMINSTER TWP WPCP,42.92,-81.22,ON
6293,6149625,WOODSTOCK,43.14,-80.77,ON
6294,6149630,WOODSTOCK GOLF COURSE,43.2,-80.78,ON
6295,6149645,WOODSTOCK WATERWORKS,43.13,-80.77,ON
6296,614B2H4,ELORA AUTOMATIC CLIMATE STATION,43.65,-80.42,ON
6297,614CCNR,HARRISTON,43.9,-80.8,ON
6298,614N003,NILESTOWN,42.98,-81.08,ON
6299,614NFK0,NEWTON,43.58,-80.9,ON
6300,6150039,ACTON BEARDMORE,43.63,-80.03,ON
6301,6150060,ALBERTON,43.18,-80.05,ON
6302,6150100,ALBION,43.93,-79.83,ON
6303,6150103,ALBION FIELD CENTRE,43.92,-79.83,ON
6304,6150135,ALDERSHOT,43.32,-79.87,ON
6305,6150224,ALLOA,43.72,-79.87,ON
6306,6150243,ALTON,43.85,-80.08,ON
6307,6150395,AURORA,43.95,-79.4,ON
6308,6150396,AURORA MOE,44.02,-79.47,ON
6309,6150397,AURORA PAYMENT,43.98,-79.47,ON
6310,6150398,AURORA NE,44.02,-79.45,ON
6311,6150460,BALLANTRAE,44.05,-79.3,ON
6312,6150689,BELLEVILLE,44.15,-77.39,ON
6313,6150690,BELLEVILLE QUINTE,44.16,-77.44,ON
6314,6150700,BELLEVILLE OWRC,44.17,-77.37,ON
6315,6150717,BELLEVILLE PAR LAB,44.17,-77.35,ON
6316,6150790,BLACKSTOCK,44.1,-78.83,ON
6317,6150815,BLOOMFIELD,43.98,-77.22,ON
6318,6150816,BLOOMFIELD WEST,43.98,-77.25,ON
6319,6150825,BOLTON SPS,43.88,-79.73,ON
6320,6150829,BOWMANVILLE,43.92,-78.65,ON
6321,6150830,BOWMANVILLE MOSTERT,43.92,-78.67,ON
6322,6150857,BRADFORD,44.1,-79.5,ON
6323,6150858,BRADFORD 2,44.12,-79.53,ON
6324,6150860,BRADFORD HIGH SCHOOL,44.12,-79.5,ON
6325,6150863,BRADFORD MUCK RESEARCH,44.03,-79.6,ON
6326,6150865,BRADFORD OAC,44.1,-79.6,ON
6327,6150866,BRADFORD ODA,44.12,-79.55,ON
6328,6150867,BRADFORD SPRINGDALE,44.03,-79.62,ON
6329,6150898,BRAMALEA,43.68,-79.72,ON
6330,6150913,BRAMPTON,43.7,-79.77,ON
6331,6150914,BRAMPTON AIRPORT,43.77,-79.88,ON
6332,6150916,BRAMPTON MOE,43.67,-79.7,ON
6333,6150961,BRIGHTON,44.07,-77.73,ON
6334,6150997,BRODDYTOWN,43.62,-79.6,ON
6335,6150HA7,BLUE ACTON,43.6,-80.05,ON
6336,6151000,BROUGHAM,43.92,-79.12,ON
6337,6151042,BURKETON MCLAUGHLIN,44.03,-78.8,ON
6338,6151053,BURLINGTON,43.35,-79.8,ON
6339,6151055,BURLINGTON DRURY LANE,43.33,-79.8,ON
6340,6151057,BURLINGTON ELIZABETH GDN,43.37,-79.73,ON
6341,6151059,BURLINGTON FIRE HQ'S,43.35,-79.82,ON
6342,6151061,BURLINGTON PIERS (AUT),43.3,-79.8,ON
6343,6151063,BURLINGTON SKYWAY,43.32,-79.8,ON
6344,6151064,BURLINGTON TS,43.33,-79.83,ON
6345,6151065,BURNHAMTHORPE,43.62,-79.6,ON
6346,6151079,CALEDON,43.87,-79.93,ON
6347,6151080,CALEDON NORTH,43.93,-79.95,ON
6348,6151082,CALEDON VILLAGE,43.85,-80.0,ON
6349,6151090,CAMBORNE,44.05,-78.22,ON
6350,6151135,CAMPBELLCROFT,44.1,-78.38,ON
6351,6151136,CAMPBELLCROFT GANARASKA,44.07,-78.5,ON
6352,6151137,CAMPBELLFORD,44.3,-77.8,ON
6353,6151140,CAMPBELLS CROSS,43.8,-79.87,ON
6354,6151141,CAMPBELLVILLE,43.47,-79.93,ON
6355,6151264,CASTLETON,44.12,-77.88,ON
6356,6151272,CEDAR VALLEY,44.07,-79.37,ON
6357,6151307,CENTRETON,44.08,-78.07,ON
6358,6151309,CENTREVILLE,44.4,-76.91,ON
6359,6151486,CHELTENHAM,43.75,-79.93,ON
6360,6151512,CHRISTIE CONSERVATION,43.28,-80.02,ON
6361,6151545,CLAREMONT,43.95,-79.07,ON
6362,6151548,CLARKSON,43.52,-79.62,ON
6363,61515DE,CLAREMONT FIELD CENTRE,43.95,-79.08,ON
6364,6151684,COBOURG (AUT),43.95,-78.17,ON
6365,6151685,COBOURG,43.97,-78.17,ON
6366,6151689,COBOURG STP,43.97,-78.18,ON
6367,6151690,COBOURG 2,43.95,-78.15,ON
6368,6151725,CODRINGTON,44.17,-77.8,ON
6369,6151745,COLBORNE,44.0,-77.88,ON
6370,6151750,COLD CREEK,43.92,-79.7,ON
6371,6151860,COOKSVILLE,43.57,-79.55,ON
6372,6151866,COPETOWN,43.25,-80.12,ON
6373,6151915,CREWSONS CORNERS,43.62,-80.1,ON
6374,6151921,CROYDON,44.57,-77.0,ON
6375,61519JM,CRESSY,44.1,-76.85,ON
6376,6152007,DESERONTO,44.18,-77.07,ON
6377,6152114,DRUMQUIN,43.55,-79.77,ON
6378,6152235,EDGELEY,43.78,-79.55,ON
6379,6152335,ERINDALE,43.57,-79.65,ON
6380,6152555,FRANKFORD MOE,44.23,-77.6,ON
6381,6152605,FRENCHMANS BAY,43.82,-79.08,ON
6382,6152661,GALT OSMOND,43.35,-80.12,ON
6383,6152663,GARDEN HILL,44.03,-78.4,ON
6384,6152691,GEORGETOWN,43.65,-79.95,ON
6385,6152695,GEORGETOWN WWTP,43.64,-79.88,ON
6386,6152833,GLEN HAFFY MONO MILLS,43.93,-79.95,ON
6387,6152837,GLENORA RS,44.03,-77.05,ON
6388,6152950,GORES LANDING,44.13,-78.22,ON
6389,6152951,GORES LANDING,44.08,-78.27,ON
6390,6152953,GORMLEY ARDENLEE,43.87,-79.38,ON
6391,6153011,GREEN RIVER,43.9,-79.18,ON
6392,6153020,GREENWOOD MTRCA,43.9,-79.07,ON
6393,6153170,PA HALTON HILLS,43.6,-80.06,ON
6394,6153192,HAMILTON,43.27,-79.9,ON
6395,6153193,HAMILTON A,43.17,-79.94,ON
6396,6153194,HAMILTON A,43.17,-79.93,ON
6397,6153238,HAMILTON GAGE PARK,43.23,-79.87,ON
6398,6153264,HAMILTON MARINE POLICE,43.27,-79.87,ON
6399,6153290,HAMILTON MUNICIPAL LAB,43.25,-79.77,ON
6400,6153298,HAMILTON PSYCH HOSPITAL,43.23,-79.9,ON
6401,6153300,HAMILTON RBG,43.28,-79.88,ON
6402,6153301,HAMILTON RBG CS,43.29,-79.91,ON
6403,6153325,HANLON,43.65,-79.67,ON
6404,6153328,HANNON,43.17,-79.83,ON
6405,6153357,HAROLD WILDWOOD,44.38,-77.55,ON
6406,6153380,HAVELOCK,44.42,-77.93,ON
6407,6153410,HEART LAKE,43.73,-79.78,ON
6408,6153475,HOLLAND LANDING,44.1,-79.48,ON
6409,6153477,HOLLAND MARSH,44.12,-79.5,ON
6410,6153540,HORNBY,43.55,-79.83,ON
6411,6153545,HORNBY,43.57,-79.85,ON
6412,6153552,HORNBY TRAFALGAR TS,43.53,-79.73,ON
6413,6153676,HUTTONVILLE,43.67,-79.82,ON
6414,6153678,IDA,44.25,-78.43,ON
6415,6153843,IVANHOE,44.38,-77.52,ON
6416,6153853,JANETVILLE,44.22,-78.63,ON
6417,6153935,KALADAR,44.65,-77.12,ON
6418,6154130,KING CITY,43.97,-79.52,ON
6419,6154131,KING CITY 2,43.93,-79.52,ON
6420,6154135,KING CREEK,43.9,-79.62,ON
6421,6154142,KING SMOKE TREE,44.02,-79.52,ON
6422,6154150,KING CITY NORTH,43.96,-79.57,ON
6423,6154302,LAKEPORT,43.98,-77.92,ON
6424,6154310,LAKEVIEW MOE,43.57,-79.57,ON
6425,6154410,LESKARD,44.02,-78.65,ON
6426,6154520,LONG BRANCH,43.58,-79.55,ON
6427,6154611,LONG SAULT IHD,44.05,-78.72,ON
6428,6154779,MADOC,44.53,-77.48,ON
6429,6154780,MADOC,44.52,-77.47,ON
6430,6154820,MAIN DUCK ISLAND,43.93,-76.63,ON
6431,6154950,MAPLE,43.87,-79.48,ON
6432,6154951,MAPLE SHERWOOD EAST,43.85,-79.52,ON
6433,6154987,MARKHAM,43.88,-79.25,ON
6434,6154988,MARKHAM 2,43.88,-79.27,ON
6435,6154990,MARKHAM MTRCA,43.87,-79.28,ON
6436,6154992,MARKHAM MOE,43.87,-79.25,ON
6437,6154994,MARKHAM WATERWORKS,43.83,-79.35,ON
6438,6154995,MARMORA,44.48,-77.7,ON
6439,6155000,MARSH HILL,44.15,-79.07,ON
6440,6155071,MEYERSBURG,44.25,-77.8,ON
6441,6155097,MIDDLEPORT TS,43.12,-80.03,ON
6442,6155148,MILFORD,43.93,-77.05,ON
6443,6155154,MILLBROOK,44.15,-78.48,ON
6444,6155183,MILLGROVE,43.32,-79.97,ON
6445,6155187,MILTON KELSO,43.5,-79.95,ON
6446,6155200,MOBILE UPPER AIR STATION-ONTARIO,43.27,-79.78,ON
6447,6155257,MONO MILLS THERAFIELD,43.97,-79.98,ON
6448,6155450,MORGANSTON,44.17,-77.83,ON
6449,6155496,MORVEN IHD,44.25,-76.85,ON
6450,6155498,MOUNTAIN VIEW,44.08,-77.38,ON
6451,6155616,NEWMARKET,44.07,-79.43,ON
6452,6155617,NEWMARKET CHERRYWOOD,44.07,-79.47,ON
6453,6155619,NEWMARKET WPCP,44.07,-79.43,ON
6454,6155680,NOBLETON,43.92,-79.6,ON
6455,6155713,NORVAL,43.65,-79.85,ON
6456,6155722,OAK RIDGES,43.97,-79.47,ON
6457,6155744,OAKVILLE,43.42,-79.68,ON
6458,6155746,OAKVILLE STP,43.42,-79.68,ON
6459,6155750,OAKVILLE TWN,43.51,-79.69,ON
6460,6155788,ORANGEVILLE,43.92,-80.05,ON
6461,6155790,ORANGEVILLE MOE,43.92,-80.09,ON
6462,6155830,ORLAND,44.13,-77.82,ON
6463,6155854,ORONO,43.97,-78.62,ON
6464,6155870,WHITBY MUELLER,43.9,-78.9,ON
6465,6155874,WHITBY PRINGLE CREEK,43.87,-78.93,ON
6466,6155875,OSHAWA,43.92,-78.88,ON
6467,6155876,OSHAWA,43.9,-78.87,ON
6468,6155877,OSHAWA FIRE HALL #3,43.93,-78.87,ON
6469,6155878,OSHAWA WPCP,43.87,-78.83,ON
6470,6155BA0,MISSISSAUGA,43.58,-79.62,ON
6471,6155PD4,OAKVILLE GERARD,43.43,-79.7,ON
6472,6155PM4,OAKVILLE GLEN ABBEY,43.45,-79.72,ON
6473,6156130,PA ATMOS BRAMPTON,43.79,-79.77,ON
6474,6156131,PA ATMOS CAMPBELLVILLE,43.44,-80.01,ON
6475,6156132,PA ATMOS CLAREMONT,43.94,-79.08,ON
6476,6156133,PA ATMOS ERIN,43.83,-80.12,ON
6477,6156134,PA ATMOS HAMILTON,43.19,-79.83,ON
6478,6156135,PA ATMOS MISSISSAUGA,43.53,-79.65,ON
6479,6156136,PA ATMOS NORTH YORK,43.75,-79.31,ON
6480,6156137,PA ATMOS NORVAL,43.62,-79.84,ON
6481,6156138,PA ATMOS VAUGHAN,43.86,-79.54,ON
6482,6156150,PA AJAX COMMUNITY CENTRE,43.87,-79.04,ON
6483,6156152,PA AJAX PAO TAU,43.91,-79.06,ON
6484,6156153,PA AJAX VILLAGE CHRYSLER,43.84,-79.03,ON
6485,6156154,PA AJAX WINTERMERE SOD,43.9,-79.04,ON
6486,6156155,PA AJAX WATER SUPPLY,43.82,-79.01,ON
6487,6156156,PA CALEDON EQUESTRIAN PARK,43.96,-79.84,ON
6488,6156157,PA DUFFERIN AND ST. CLAIR CIBC,43.68,-79.44,ON
6489,6156158,PA CLAREMONT SILO FARM,43.99,-79.1,ON
6490,6156159,PA TORONTO INTERNATIONAL TRAP AND SKEET,44.19,-79.66,ON
6491,6156160,PA CONCORD RYDER,43.82,-79.52,ON
6492,6156161,PA DOWNSVIEW PARK,43.75,-79.48,ON
6493,6156162,PA KING CITY,43.96,-79.57,ON
6494,6156164,PA HERSHEY CENTRE,43.63,-79.66,ON
6495,6156165,PA MARKHAM NORTH TOYOTA,43.82,-79.34,ON
6496,6156166,PA BOUSFIELD FARMS,43.48,-79.89,ON
6497,6156168,PA TORONTO NORTH YORK MOTORS,43.72,-79.47,ON
6498,6156169,PA GENERAL MOTORS CENTRE,43.9,-78.86,ON
6499,6156170,PA DOWNSVIEW,43.78,-79.47,ON
6500,6156171,PA ROYAL CANADIAN YACHT CLUB,43.64,-79.35,ON
6501,6156172,PA SCARBOROUGH TORONTO HUNT,43.68,-79.27,ON
6502,6156174,PA STONEY CREEK CARDINAL SCHOOL,43.22,-79.75,ON
6503,6156175,PA MATTAMY ATHLETIC CENTRE,43.66,-79.38,ON
6504,6156177,PA TORONTO HYUNDAI,43.7,-79.45,ON
6505,6156179,PA U OF T SCARBOROUGH TENNIS CENTRE,43.78,-79.19,ON
6506,6156180,PA MONOPOLY PROPERTY MANAGEMENT,43.86,-79.31,ON
6507,6156181,PA UXBRIDGE LEE ACRES,44.17,-79.21,ON
6508,6156182,PA UXBRIDGE TARIS,44.05,-79.12,ON
6509,6156183,PA YORK UNIVERSITY,43.78,-79.51,ON
6510,6156184,PA WHITBY ABILITIES CENTRE,43.86,-78.94,ON
6511,6156186,PA ANGUS GLEN GOLF CLUB,43.91,-79.32,ON
6512,6156187,PA HAMILTON SOCCER,43.25,-79.83,ON
6513,6156215,PALERMO,43.42,-79.77,ON
6514,6156227,PALGRAVE,43.95,-79.85,ON
6515,6156251,PARMA,44.15,-76.93,ON
6516,6156470,PETERS CORNERS,43.3,-80.1,ON
6517,6156513,PICKERING,43.85,-79.05,ON
6518,6156515,PICKERING AUDLEY,43.9,-79.05,ON
6519,6156516,PICKERING DUNBARTON,43.83,-79.12,ON
6520,6156518,PICKERING FIRE HALL #5,43.83,-79.08,ON
6521,6156533,PICTON,44.02,-77.13,ON
6522,6156535,PICTON A,43.98,-77.15,ON
6523,6156545,PINE GROVE,43.8,-79.58,ON
6524,6156559,POINT PETRE (AUT),43.83,-77.15,ON
6525,6156561,PONTYPOOL,44.07,-78.63,ON
6526,6156609,PORT CREDIT,43.57,-79.62,ON
6527,6156615,PORT CREDIT APPLEWOOD,43.57,-79.5,ON
6528,6156634,PORT DARLINGTON WPCP,43.9,-78.65,ON
6529,6156670,PORT HOPE,43.95,-78.28,ON
6530,6156682,PORT PERRY NONQUON,44.15,-78.97,ON
6531,6156807,QUEENSVILLE,44.12,-79.42,ON
6532,6157000,MONO CENTRE,44.03,-80.02,ON
6533,6157012,RICHMOND HILL,43.88,-79.45,ON
6534,6157014,RICHMOND HILL WPCP,43.87,-79.43,ON
6535,6157015,RICHMOND HILL 2,43.9,-79.4,ON
6536,6157190,ROUGE HILLS,43.8,-79.13,ON
6537,6157194,ROUGE PARK,43.82,-79.13,ON
6538,6157430,SANDHILL,43.92,-80.03,ON
6539,6157431,SANDHILL,43.81,-79.81,ON
6540,6157625,SCARBOROUGH JUNCTION,43.72,-79.22,ON
6541,6157672,SEAGRAVE,44.18,-78.93,ON
6542,6157683,SHANNONVILLE,44.2,-77.22,ON
6543,6157685,SHARON,44.1,-79.43,ON
6544,6157831,SMITHFIELD CDA,44.08,-77.67,ON
6545,6157832,SMITHFIELD CDA AUTOMATIC CLIMATE STATION,44.08,-77.67,ON
6546,6157859,SNELGROVE,43.75,-79.83,ON
6547,6157875,SANDFORD SOLETUDE,44.15,-79.23,ON
6548,6157884,SOPER CREEK WPCP,43.9,-78.67,ON
6549,6157913,SOUTH BAY,43.92,-77.03,ON
6550,6157975,SPEYSIDE IHD,43.58,-79.98,ON
6551,6157976,SPEYSIDE IHD,43.55,-80.02,ON
6552,6158012,STELLA-AMHERST,44.15,-76.65,ON
6553,6158025,STEWARTOWN,43.62,-79.93,ON
6554,6158050,STIRLING,44.32,-77.63,ON
6555,6158051,STIRLING,44.29,-77.55,ON
6556,6158052,STIRLING,44.29,-77.55,ON
6557,6158065,STONEY CREEK,43.22,-79.75,ON
6558,6158080,STOUFFVILLE,44.0,-79.27,ON
6559,6158082,STOUFFVILLE BLUEGRASS,44.0,-79.2,ON
6560,6158084,STOUFFVILLE WPCP,43.97,-79.25,ON
6561,6158140,STREETSVILLE OWRC,43.58,-79.7,ON
6562,6158255,THORNHILL GRANDVIEW,43.8,-79.42,ON
6563,6158350,TORONTO,43.67,-79.4,ON
6564,6158352,TORONTO SOLAR RADIATION,43.67,-79.4,ON
6565,6158355,TORONTO CITY,43.67,-79.4,ON
6566,6158359,TORONTO CITY CENTRE,43.63,-79.4,ON
6567,6158363,TORONTO AGINCOURT,43.78,-79.27,ON
6568,6158370,TORONTO ASHBRIDGES BAY,43.67,-79.32,ON
6569,6158381,TORONTO BALMY BEACH,43.67,-79.28,ON
6570,6158384,TORONTO BEACON ROAD,43.75,-79.27,ON
6571,6158385,TORONTO BERMONDSEY,43.72,-79.32,ON
6572,6158386,TORONTO BEVERLEY HILLS,43.73,-79.5,ON
6573,6158398,TORONTO BLACK CREEK,43.77,-79.52,ON
6574,61583FL,TORONTO AMESBURY,43.7,-79.48,ON
6575,6158401,TORONTO BLOORDALE,43.65,-79.55,ON
6576,6158406,TORONTO BOOTH,43.65,-79.35,ON
6577,6158408,TORONTO BRIDLEWOOD,43.78,-79.32,ON
6578,6158409,TORONTO BUTTONVILLE A,43.86,-79.37,ON
6579,6158410,TORONTO BUTTONVILLE A,43.86,-79.37,ON
6580,6158411,TORONTO BURNHAMTHORPE,43.64,-79.57,ON
6581,6158412,TORONTO BROADVIEW,43.67,-79.35,ON
6582,6158415,TORONTO CURRAN HALL,43.75,-79.2,ON
6583,6158417,TORONTO DEER PARK,43.68,-79.38,ON
6584,6158418,TORONTO DISCO,43.7,-79.62,ON
6585,6158420,TORONTO DON MILLS,43.78,-79.33,ON
6586,6158422,TORONTO DORSET PARK,43.75,-79.28,ON
6587,6158440,TORONTO 407 AND YONGE,43.83,-79.43,ON
6588,6158442,TORONTO 407 AND MAVIS,43.65,-79.73,ON
6589,6158443,TORONTO DOWNSVIEW A,43.75,-79.48,ON
6590,6158474,TORONTO DOWNSVIEW S,43.72,-79.48,ON
6591,6158480,TORONTO DUNN LORING WOOD,43.8,-79.35,ON
6592,61584J2,TORONTO BROADWAY,43.72,-79.35,ON
6593,6158505,TORONTO EAST YORK,43.7,-79.33,ON
6594,6158520,TORONTO ELLESMERE,43.77,-79.27,ON
6595,6158525,TORONTO ETOBICOKE,43.63,-79.53,ON
6596,6158536,TORONTO FALLINGBROOK,43.68,-79.27,ON
6597,6158550,TORONTO GLENDALE,43.75,-79.42,ON
6598,6158567,TORONTO GLENVIEW,43.7,-79.45,ON
6599,6158575,TORONTO GREENWOOD,43.67,-79.32,ON
6600,6158578,TORONTO HEADLAND (AUT),43.62,-79.35,ON
6601,6158585,TORONTO HIBISCUS COURT,43.75,-79.58,ON
6602,6158598,TORONTO HIGHLAND CREEK,43.78,-79.17,ON
6603,6158629,TORONTO HIGH PARK,43.65,-79.47,ON
6604,6158645,TORONTO HUMBER BAY,43.63,-79.5,ON
6605,6158647,TORONTO HUMBER SUMMIT,43.75,-79.55,ON
6606,6158660,TORONTO ISLAND,43.62,-79.4,ON
6607,6158665,TORONTO ISLAND A,43.63,-79.4,ON
6608,6158666,TORONTO IS A (AUT),43.63,-79.4,ON
6609,6158667,TORONTO CITY CENTRE,43.63,-79.4,ON
6610,6158691,TORONTO ISLINGTON,43.65,-79.55,ON
6611,6158712,TORONTO JANE-WILSON,43.72,-79.52,ON
6612,6158718,TORONTO KEELE-FINCH,43.77,-79.48,ON
6613,6158722,TORONTO KINGSWAY,43.65,-79.52,ON
6614,6158730,TORONTO LEASIDE S,43.7,-79.37,ON
6615,6158731,TORONTO INTL A,43.68,-79.63,ON
6616,6158732,TORONTO LESLIE EGLINTON,43.72,-79.35,ON
6617,6158733,TORONTO LESTER B. PEARSON INT'L A,43.68,-79.63,ON
6618,6158734,TORONTO LLOYDMINSTER,43.8,-79.4,ON
6619,6158738,TORONTO MALVERN,43.8,-79.23,ON
6620,6158740,TORONTO MET RES STN,43.8,-79.55,ON
6621,6158741,TORONTO METRO ZOO,43.82,-79.18,ON
6622,6158745,TORONTO MIMICO,43.62,-79.48,ON
6623,6158748,TORONTO NASHDENE,43.82,-79.25,ON
6624,6158749,TORONTO NEW INT'L A,43.95,-79.13,ON
6625,6158751,TORONTO EAST YORK DUSTAN,43.7,-79.34,ON
6626,6158752,TORONTO NEWTON,43.8,-79.42,ON
6627,6158753,TORONTO NEWTONBROOK,43.78,-79.42,ON
6628,6158762,TORONTO NORTHCLIFFE,43.68,-79.45,ON
6629,6158763,TOR OLD BURNHAMTHORPE,43.65,-79.58,ON
6630,6158764,TORONTO OLD WESTON RD,43.65,-79.47,ON
6631,6158765,TORONTO PINE RIDGE,43.72,-79.23,ON
6632,6158768,TORONTO REXDALE,43.73,-79.57,ON
6633,6158771,TORONTO SANCTBURY,43.67,-79.58,ON
6634,6158776,TORONTO SCARBOROUGH,43.72,-79.23,ON
6635,6158777,TORONTO SCARLETT RD,43.67,-79.5,ON
6636,6158778,TORONTO STUART AVENUE,43.77,-79.43,ON
6637,6158779,TORONTO SUNNYBROOK,43.72,-79.38,ON
6638,6158780,TORONTO VICTORIA,43.72,-79.32,ON
6639,6158783,TORONTO WEST DEANE PARK,43.67,-79.57,ON
6640,6158784,TORONTO WEST HILL,43.77,-79.17,ON
6641,6158792,TORONTO WESTWOOD,43.72,-79.63,ON
6642,61587P6,TOR SCARBOROUGH COLLEGE,43.78,-79.18,ON
6643,61587PG,TORONTO SENECA HILL,43.78,-79.35,ON
6644,61587PP,TORONTO SHERBOURNE,43.65,-79.37,ON
6645,61587PR,TORONTO TABER PARK,43.75,-79.25,ON
6646,6158815,TORONTO WEXFORD,43.75,-79.3,ON
6647,6158830,TORONTO WILLOWDALE,43.77,-79.42,ON
6648,6158846,TORONTO WILSON HEIGHTS,43.73,-79.43,ON
6649,6158860,TRAFALGAR MARINE,43.5,-79.73,ON
6650,6158872,TRENTON AWOS,44.12,-77.53,ON
6651,6158875,TRENTON A,44.12,-77.53,ON
6652,6158878,TRENTON DOMTAR,44.12,-77.5,ON
6653,6158885,TRENTON ONT HYDRO,44.13,-77.6,ON
6654,6158888,TRENTON MOE,44.12,-77.57,ON
6655,6158D1B,TORONTO BRYNSTON,43.67,-79.55,ON
6656,6158M1K,TORONTO CASTLEMERE,43.78,-79.32,ON
6657,6159010,TWEED,44.5,-77.28,ON
6658,6159019,TWEED ONTARIO HYDRO,44.5,-77.32,ON
6659,6159048,TYRONE,44.02,-78.73,ON
6660,6159058,UNIONVILLE,43.93,-79.33,ON
6661,6159060,UNIONVILLE OWRC,43.87,-79.3,ON
6662,6159122,UXBRIDGE,44.08,-79.13,ON
6663,6159123,UXBRIDGE WEST,44.1,-79.16,ON
6664,6159124,UXBRIDGE 2,44.12,-79.1,ON
6665,6159125,UXBRIDGE 3,44.13,-79.08,ON
6666,6159127,VALENS,43.38,-80.13,ON
6667,6159133,VAN WAGNERS BEACH,43.25,-79.75,ON
6668,6159138,VICTORIA,43.77,-79.88,ON
6669,6159289,WARKWORTH,44.2,-77.83,ON
6670,6159449,WELLINGTON,43.95,-77.33,ON
6671,6159459,WEXFORD,43.73,-79.28,ON
6672,6159510,WILCOX LAKE,43.95,-79.43,ON
6673,6159575,WOODBRIDGE,43.78,-79.6,ON
6674,6159651,WOOLER,44.2,-77.72,ON
6675,6159652,WOOLER,44.15,-77.7,ON
6676,6159A26,UXBRIDGE,44.1,-79.12,ON
6677,6159AC0,VANDORF,44.02,-79.35,ON
6678,615E498,MT ALBION CONSERVATION,43.2,-79.83,ON
6679,615EAQG,MILTON SOUTH,43.45,-79.83,ON
6680,615EMR7,MOUNTAINVIEW,44.05,-77.3,ON
6681,615H779,TORONTO TORBARRIE,43.73,-79.52,ON
6682,615HHDF,TORONTO YORK MILLS,43.75,-79.38,ON
6683,615HMAK,TORONTO BUTTONVILLE A,43.86,-79.37,ON
6684,615J02G,BRUCES MILL,44.0,-79.33,ON
6685,615N002,NEWMARKET 3,44.05,-79.43,ON
6686,615N619,NEWMARKET 2,44.03,-79.4,ON
6687,615N745,OAKVILLE SOUTHEAST WPCP,43.48,-79.63,ON
6688,615NNPL,NAPANEE,44.23,-76.97,ON
6689,615R457,WESTOVER,43.33,-80.08,ON
6690,615S001,TORONTO NORTH YORK,43.78,-79.47,ON
6691,615S002,SOUTHERN ONTARIO EMERGENCY PORTABLE WEATHER STATION,43.27,-79.78,ON
6692,615S004,BOLTON NORTH,43.92,-79.75,ON
6693,6160297,APSLEY,44.77,-78.08,ON
6694,6160465,BANCROFT,45.05,-77.85,ON
6695,6160468,BANCROFT L'AMABLE,45.0,-77.8,ON
6696,6160473,BANCROFT OMNR,45.05,-77.87,ON
6697,6160820,BOBCAYGEON,44.52,-78.62,ON
6698,6160822,BOBCAYGEON,44.58,-78.52,ON
6699,6161050,BURLEIGH FALLS,44.57,-78.22,ON
6700,6161662,CLOYNE ONT HYDRO,44.82,-77.18,ON
