StationID,StationName,Latitude (Decimal Degrees),Longitude (Decimal Degrees),StationProvinceShort
6958,ISLAND BROOK NORTH,45.45,-71.45,QC
6959,KINGSEY,45.83,-72.0,QC
6960,KINNEARS MILLS,46.2,-71.38,QC
6961,KNOWLTON,45.22,-72.5,QC
6962,L'ARTIFICE,45.07,-73.83,QC
6963,LAC BROMONT,45.27,-72.67,QC
6964,LAC MEGANTIC,45.6,-70.87,QC
6965,LAC MEGANTIC 2,45.6,-70.87,QC
6966,LAC MEGANTIC,45.6,-70.88,QC
6967,NANTES,45.61,-70.93,QC
6968,LAKE MEGANTIC,45.6,-70.88,QC
6969,LAMBTON,45.83,-71.08,QC
6970,LA PATRIE,45.4,-71.25,QC
6971,LAPRAIRIE,45.38,-73.43,QC
6972,LA PROVIDENCE,45.62,-72.95,QC
6973,LA SALLE,45.43,-73.62,QC
6974,LAURIERVILLE,46.33,-71.67,QC
6975,LAUZON,46.82,-71.1,QC
6976,LAVAL DES RAPIDES,45.53,-73.7,QC
6977,LAWRENCE,45.42,-71.43,QC
6978,LEARNED PLAIN,45.43,-71.55,QC
6979,LENNOXVILLE,45.37,-71.82,QC
6980,LINGWICK,45.63,-71.37,QC
6981,LITTLE CANADA EAST,45.37,-71.2,QC
6982,MACDONALD COLLEGE,45.42,-73.93,QC
6983,MAGOG,45.27,-72.12,QC
6984,MANSEAU,46.33,-71.98,QC
6985,MAPLE LEAF,45.33,-71.5,QC
6986,MAPLE LEAF EAST,45.33,-71.4,QC
6987,MAPLE LEAF SOUTH,45.32,-71.47,QC
6988,MARIEVILLE,45.4,-73.13,QC
6989,MARTINVILLE,45.3,-71.73,QC
6990,MCTAVISH,45.5,-73.58,QC
6991,MEGANTIC A,45.58,-70.87,QC
6992,MELOCHEVILLE,45.32,-73.95,QC
6993,MERCIER,45.32,-73.78,QC
6994,MILAN,45.58,-71.12,QC
6995,MOBILE UPPER AIR STATION-QUEBEC,45.43,-73.93,QC
6996,MOE'S RIVER,45.25,-71.78,QC
6997,MONT MEGANTIC,45.45,-71.15,QC
6998,MONTREAL ADAC A,45.48,-73.55,QC
6999,MONT-ORFORD,45.31,-72.24,QC
7000,MONTREAL ICE CONTROL,45.47,-73.5,QC
7001,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,45.47,-73.75,QC
7002,MONTREAL INTL A,45.47,-73.74,QC
7003,MONTREAL-EST,45.63,-73.55,QC
7004,MONTREAL JAR BOT,45.57,-73.55,QC
7005,MONTREAL JEAN BREBEUF,45.5,-73.62,QC
7006,MONTREAL LAFONTAINE,45.52,-73.57,QC
7007,MONTREAL LOYOLA,45.47,-73.63,QC
7008,MONTREAL MCGILL,45.5,-73.58,QC
7010,MONT ST HILAIRE,45.58,-73.18,QC
7011,MONT ST HILAIRE,45.55,-73.08,QC
7012,MONT ST HILAIRE MCGILL,45.55,-73.17,QC
7013,NEW MEXICO,45.35,-71.48,QC
7014,NICOLET,46.2,-72.62,QC
7015,NICOLET,46.23,-72.66,QC
7016,NORTH HATLEY,45.28,-71.95,QC
7017,NOTRE DAME DES BOIS,45.4,-71.08,QC
7018,ORMSTOWN,45.12,-74.05,QC
7019,PETIT LAC,45.4,-71.58,QC
7020,PHILIPSBURG,45.03,-73.08,QC
7021,PIEDMONT,45.88,-74.09,QC
7022,PIERREVILLE,46.08,-72.83,QC
7023,PLESSISVILLE,46.2,-71.75,QC
7024,POINTE CLAIRE,45.47,-73.8,QC
7025,POINTE DU MOULIN,45.35,-73.92,QC
7026,POSTE SARAGUAY,45.5,-73.75,QC
7027,PRINCEVILLE,46.15,-71.92,QC
7028,RANBORO EST,45.32,-71.52,QC
7029,RANBORO SUD,45.32,-71.53,QC
7030,RICHMOND,45.63,-72.13,QC
7031,RIVIERE DES PRAIRIES,45.7,-73.5,QC
7032,ROUGEMONT,45.43,-73.1,QC
7033,ROUGEMONT,45.41,-73.05,QC
7034,ROXTON FALLS,45.55,-72.53,QC
7035,RUSSELTOWN,45.06,-73.8,QC
7036,SABREVOIS,45.22,-73.2,QC
7037,RUISSEAU CRANBERRY,45.12,-73.68,QC
7038,SACRE COEUR DE MARIE,46.13,-71.17,QC
7039,ST ADRIEN D IRLANDE,46.12,-71.45,QC
7040,ST AMABLE,45.67,-73.3,QC
7041,ST ANICET,45.13,-74.35,QC
7042,STE ANNE DE BELLEVUE,45.43,-73.93,QC
7043,ST ANTOINE DE PONTBRIAND,46.15,-71.25,QC
7044,ST BENOIT LABRE,46.05,-70.8,QC
7045,ST BERNARD DE LACOLLE,45.08,-73.38,QC
7046,STE BRIGIDE,45.32,-73.07,QC
7047,ST BRUNO,45.55,-73.35,QC
7048,SAINT-CAMILLE-DE-LELLIS,46.49,-70.21,QC
7049,STE CECILE,45.67,-70.93,QC
7050,STE-CLOTILDE,45.17,-73.68,QC
7051,STE CLOTHILDE CDA,45.17,-73.68,QC
7052,SAINT-CELESTIN,46.21,-72.45,QC
7053,SAINT-CHRYSOSTOME,45.13,-73.77,QC
7054,ST COME DE LINIERE,46.05,-70.52,QC
7055,SAINT-CONSTANT,45.33,-73.58,QC
7056,ST CONSTANT,45.37,-73.58,QC
7057,STE CROIX,46.62,-71.78,QC
7058,STE DOROTHEE,45.52,-73.78,QC
7059,STE EDWIDGE,45.2,-71.68,QC
7060,ST EPHREM,46.07,-70.97,QC
7061,ST FERDINAND,46.1,-71.58,QC
7062,ST FLAVIEN,46.48,-71.57,QC
7063,ST FLAVIEN CDA FE,46.52,-71.6,QC
7064,ST FORTUNAT,45.97,-71.6,QC
7065,STE FRANCOISE ROMAINE,46.48,-71.93,QC
7066,ST GEDEON,45.87,-70.62,QC
7067,STE GENEVIEVE,45.5,-73.85,QC
7068,ST GEORGES,46.15,-70.7,QC
7069,ST GUILLAUME,45.88,-72.77,QC
7070,STE HELENE DE CHESTER,46.03,-71.72,QC
7071,ST HERMENEGILDE,45.12,-71.7,QC
7072,ST HILAIRE DORSET,45.87,-70.87,QC
7073,MONTREAL/ST-HUBERT A,45.52,-73.42,QC
7074,MONTREAL/ST-HUBERT A,45.52,-73.42,QC
7075,MONTREAL/ST-HUBERT,45.52,-73.42,QC
7076,ST HYACINTHE,45.63,-72.95,QC
7077,ST HYACINTHE 2,45.57,-72.92,QC
7078,ST ISIDORE D'AUCKLAND,45.27,-71.52,QC
7079,ST JACQUES DE LEEDS,46.27,-71.37,QC
7080,ST JEAN,45.3,-73.27,QC
7081,ST JEAN CHRYSOSTOME,46.72,-71.22,QC
7082,ST JEAN DE BREBEUF,46.18,-71.45,QC
7083,ST JULIEN,46.0,-71.53,QC
7084,ST LAMBERT,45.5,-73.52,QC
7085,ST LAURENT (COLLEGE),45.52,-73.67,QC
7086,SAINT-GERMAIN-DE-GRANTHAM,45.83,-72.54,QC
7087,SAINT-LOUIS,45.87,-73.0,QC
7088,ST LUDGER,45.75,-70.68,QC
7089,STE MADELEINE,45.62,-73.13,QC
7090,ST MALO D AUCKLAND,45.2,-71.5,QC
7091,STE MARTINE,45.22,-73.85,QC
7092,ST MATHIAS,45.3,-71.4,QC
7093,ST MATHIEU LAPRAIRIE,45.35,-73.53,QC
7094,SAINT-MICHEL-DE-NAPIERVILLE,45.19,-73.62,QC
7095,ST NAZAIRE,45.73,-72.62,QC
7096,ST ODILON,46.35,-70.65,QC
7097,ST PIERRE BAPTISTE,46.2,-71.63,QC
7098,ST PIERRE DE BROUGHTON,46.25,-71.22,QC
7099,ST PROSPER,46.22,-70.5,QC
7100,ST REMI,45.28,-73.6,QC
7101,ST ROMUALD,46.77,-71.22,QC
7102,STE ROSALIE,45.62,-72.87,QC
7103,SAINTE-SABINE,45.22,-73.02,QC
7104,ST SEBASTIEN,45.77,-70.95,QC
7105,ST SEBASTIEN CDA FE,45.13,-73.15,QC
7106,ST SEVERIN,46.33,-71.05,QC
7107,STE SOPHIE,46.15,-71.7,QC
7108,ST SYLVESTRE,46.33,-71.12,QC
7109,ST THEOPHILE,45.93,-70.48,QC
7110,ST VALERIEN,45.57,-72.67,QC
7111,STE VICTOIRE,45.95,-73.08,QC
7112,ST WENCESLAS,46.17,-72.33,QC
7113,ST ZACHARIE,46.12,-70.38,QC
7114,ST ZEPHIRIN,46.07,-72.58,QC
7115,SAWYERVILLE,45.33,-71.57,QC
7116,SAWYERVILLE NORD,45.37,-71.53,QC
7117,SCOTT,46.5,-71.08,QC
7118,SHERBROOKE,45.4,-71.9,QC
7119,SHERBROOKE,45.37,-71.93,QC
7120,SHERBROOKE,45.44,-71.69,QC
7121,SHERBROOKE A,45.43,-71.68,QC
7122,SHERBROOKE A,45.43,-71.68,QC
7123,SHERBROOKE (UNIVERSITE),45.38,-71.93,QC
7124,SOREL,46.03,-73.12,QC
7125,SOUTH DURHAM,45.62,-72.28,QC
7126,SOUTH DURHAM,45.63,-72.35,QC
7127,STANHOPE,45.02,-71.78,QC
7128,STANSTEAD,45.02,-72.1,QC
7129,SUTTON,45.12,-72.62,QC
7130,SUTTON,45.07,-72.68,QC
7131,SUTTON JONCTION,45.15,-72.63,QC
7132,SUTTON JUNCTION (AUT),45.15,-72.58,QC
7133,THETFORD MINES,46.07,-71.32,QC
7134,THETFORD MINES,46.1,-71.35,QC
7135,THETFORD MINES RCS,46.05,-71.27,QC
7136,UPTON,45.65,-72.68,QC
7137,VALCOURT,45.48,-72.32,QC
7138,VALLEE JONCTION,46.38,-70.93,QC
7139,VALLEYFIELD,45.28,-74.1,QC
7140,VALLEYFIELD (ECLUSE),45.23,-74.1,QC
7141,VAL RACINE,45.48,-71.07,QC
7142,VERCHERES,45.77,-73.37,QC
7143,VICTORIAVILLE,46.05,-71.97,QC
7144,BEAUCEVILLE,46.21,-70.79,QC
7145,VIMY RIDGE,46.0,-71.42,QC
7146,WARDEN,45.38,-72.5,QC
7147,WATOPEKA,45.63,-71.75,QC
7148,WEST DITTON,45.4,-71.3,QC
7149,WOBURN,45.38,-70.87,QC
7150,WOBURN,45.38,-70.87,QC
7151,COTE-STE-CATHERINE,45.42,-73.57,QC
7152,DAVELUYVILLE,46.18,-72.2,QC
7153,EATON,45.37,-71.6,QC
7154,FABREVILLE,45.58,-73.82,QC
7155,LAC MEMPHREMAGOG,45.27,-72.17,QC
7156,STE-ANNE-DE-BELLEVUE 1,45.43,-73.93,QC
7157,ST-ANICET 1,45.12,-74.29,QC
7158,ST CAMILLE WOLFE,45.67,-71.73,QC
7159,ST FRANCOIS DE LAVAL,45.67,-73.58,QC
7160,SAWYER BROOK,45.33,-71.62,QC
7161,SHERMAN BROOK NORTH,45.45,-71.5,QC
7162,STATTON BROOK NORTH,45.42,-71.48,QC
7163,SUCKER POND NORTH,45.3,-71.6,QC
7164,EATON RIVER NORTH,45.23,-71.5,QC
7165,L'ACADIE,45.29,-73.35,QC
7166,LAUZON (AUT),46.83,-71.16,QC
7167,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,45.47,-73.74,QC
7168,ANGERS,45.55,-75.55,QC
7169,ARUNDEL,45.95,-74.62,QC
7170,BARK LAKE,46.5,-75.33,QC
7171,BARRAGE MERCIER,46.72,-75.98,QC
7172,BARRAGE MITCHINAMECUS,47.22,-75.17,QC
7173,BARRIERE QUINN,46.72,-76.07,QC
7174,BELL FALLS,45.77,-74.68,QC
7175,BLANCHE,45.75,-75.33,QC
7176,BUCKINGHAM,45.58,-75.42,QC
7177,CAMP TAMARACOUTA,45.83,-74.2,QC
7178,CHARTERIS,45.68,-76.43,QC
7179,CHATHAM-BROWNSBURG,45.62,-74.41,QC
7180,CHELSEA,45.52,-75.78,QC
7181,CHENEVILLE,45.9,-75.08,QC
7182,CHUTE ST PHILIPPE,46.65,-75.25,QC
7183,FERME NEUVE,46.7,-75.45,QC
7184,FORT COULONGE,45.82,-76.75,QC
7185,GATINEAU,45.48,-75.65,QC
7186,GATINEAU A,45.52,-75.57,QC
7187,OTTAWA GATINEAU A,45.52,-75.56,QC
7188,OTTAWA GATINEAU A,45.52,-75.56,QC
7189,HARRINGTON,45.8,-74.64,QC
7190,HARRINGTON FOREST FARM,45.85,-74.63,QC
7191,HIGH FALLS,45.85,-75.65,QC
7192,HIGH FALLS,45.84,-75.65,QC
7193,HUBERDEAU,45.97,-74.63,QC
7194,LACHUTE,45.65,-74.33,QC
7195,LAC KIAMIKA,46.62,-75.12,QC
7196,LAC MASSON,46.03,-74.05,QC
7197,LAC POISSON BLANC,45.97,-75.82,QC
7198,LAC ST DENIS,45.93,-74.32,QC
7199,LA MACAZA,46.37,-74.77,QC
7200,LA MACAZA A,46.4,-74.78,QC
7201,LA MINERVE,46.25,-74.93,QC
7202,L'ANNONCIATION,46.42,-74.87,QC
7203,LOCHABER,45.64,-75.21,QC
7204,LUCERNE,45.53,-75.97,QC
7205,LUSKVILLE,45.53,-76.05,QC
7206,LYTTON,46.68,-76.03,QC
7207,MANIWAKI UA,46.3,-76.01,QC
7208,MANIWAKI 2,46.38,-75.98,QC
7209,MANIWAKI AIRPORT,46.27,-75.99,QC
7210,MASSON,45.53,-75.42,QC
7211,MONTREAL MIRABEL INTL A,45.68,-74.04,QC
7212,MONTEBELLO,45.65,-74.93,QC
7213,MONTEBELLO (SEDBERGH),45.7,-74.93,QC
7214,MONTEBELLO SEIGNIORY,45.65,-74.95,QC
7215,MONT LAURIER,46.57,-75.5,QC
7216,MONT LAURIER,46.57,-75.55,QC
7217,MONTREAL/MIRABEL INT'L A,45.67,-74.03,QC
7218,MORIN HEIGHTS,45.92,-74.27,QC
7219,NOMININGUE,46.4,-75.08,QC
7220,NOTRE DAME DE LA PAIX,45.8,-74.98,QC
7221,NOTRE DAME DU LAUS,46.12,-75.63,QC
7222,OTTER LAKE,45.85,-76.43,QC
7223,PERKINS,45.6,-75.62,QC
7224,POINTE AU CHENE,45.65,-74.8,QC
7225,STE AGATHE DES MONTS,46.05,-74.28,QC
7226,STE AGATHE DES MONTS,46.05,-74.28,QC
7227,STE AGATHE MANOR HOUSE,46.08,-74.3,QC
7228,SAINT-ANDRE-AVELIN,45.81,-75.06,QC
7229,STE ANNE DU LAC,46.85,-75.33,QC
7230,ST EMILE DE SUFFOLK,45.95,-74.92,QC
7231,ST FAUSTIN,46.12,-74.48,QC
7232,ST HIPPOLYTE,45.98,-74.0,QC
7233,ST JEROME,45.8,-74.05,QC
7234,SHAWBRIDGE BOYS FARM,45.88,-74.07,QC
7235,SHAWVILLE,45.62,-76.47,QC
7236,SHAWVILLE WINSLOW,45.77,-76.5,QC
7237,SHEENBORO,45.97,-77.25,QC
7238,TAPINI FARM,46.93,-75.13,QC
7239,THURSO,45.6,-75.27,QC
7240,VAL DES BOIS,45.9,-75.6,QC
7241,WAKEFIELD,45.6,-75.9,QC
7242,WALTHAM,45.92,-76.92,QC
7243,WILSONS CORNERS,45.72,-75.7,QC
7244,WRIGHT,46.07,-76.05,QC
7245,DUHAMEL,46.02,-75.08,QC
7246,LAC PARENT,47.42,-74.87,QC
7247,ST-JOVITE,46.08,-74.56,QC
7248,BAIE-COMEAU A,49.13,-68.2,QC
7249,BAIE-COMEAU A,49.13,-68.2,QC
7250,BAIE-COMEAU,49.13,-68.2,QC
7251,BAIE COMEAU CBA,49.22,-68.15,QC
7252,BAIE ST PAUL,47.42,-70.5,QC
7253,BARRIERE CLERMONT,47.7,-70.22,QC
7254,BERSIMIS,48.97,-68.62,QC
7255,BERSIMIS S,48.95,-68.65,QC
7256,BLANC SABLON,51.42,-57.2,QC
7257,BLANC SABLON,51.42,-57.22,QC
7258,LOURDES DE BLANC SABLON A,51.45,-57.18,QC
7259,BLOUGH LAKE,51.75,-68.33,QC
7260,LOURDES DE BLANC SABLON A,51.44,-57.19,QC
7261,LOURDES DE BLANC SABLON A,51.44,-57.19,QC
7262,BARRIERE JALBERT,48.45,-70.7,QC
7263,BAIE COMEAU,49.23,-68.18,QC
7264,BAIE JOHAN BEETZ,50.28,-62.8,QC
7265,CAP AUX CORBEAUX,47.45,-70.45,QC
7266,CAPE WHITTLE,50.16,-60.06,QC
7267,CAP-ROUGE,48.37,-70.54,QC
7268,CAP TOURMENTE,47.07,-70.78,QC
7269,CHARLEVOIX A,47.6,-70.23,QC
7270,CHARLEVOIX (MRC),47.28,-70.64,QC
7271,CHATEAU RICHER,46.97,-71.03,QC
7272,CHEVERY,50.47,-59.64,QC
7273,CHUTE AUX OUTARDES,49.13,-68.38,QC
7274,CLARKE CITY,50.18,-66.63,QC
7275,CLARKE CITY S,50.2,-66.63,QC
7276,CLERMONT,47.68,-70.25,QC
7277,COROSSOL,50.08,-66.38,QC
7278,CAP-TOURMENTE,47.08,-70.78,QC
7279,FIRE LAKE,52.33,-67.37,QC
7280,FORESTVILLE,48.73,-69.08,QC
7281,FORESTVILLE NORD,48.75,-69.08,QC
7282,FORET MONTMORENCY,47.32,-71.15,QC
7283,FORET MONTMORENCY RCS,47.32,-71.15,QC
7284,GAGNON A,51.95,-68.13,QC
7285,GAGNONVILLE,51.97,-68.17,QC
7286,GETHSEMANIE,50.22,-60.67,QC
7287,GODBOUT,49.32,-67.62,QC
7288,GRANDES BERGERONNES,48.25,-69.52,QC
7289,GRANDES-BERGERONNES,48.26,-69.52,QC
7290,GRAND FONDS,47.75,-70.12,QC
7291,HARRINGTON HARBOUR,50.53,-59.5,QC
7292,HAVRE ST PIERRE,50.25,-63.58,QC
7293,HAVRE ST PIERRE A,50.25,-63.6,QC
7294,HAVRE-SAINT-PIERRE A,50.28,-63.6,QC
7295,HAVRE ST. PIERRE,50.28,-63.61,QC
7296,HAVRE-SAINT-PIERRE A,50.28,-63.6,QC
7297,LABRIEVILLE B1,49.3,-69.55,QC
7298,LABRIEVILLE B2,49.17,-69.23,QC
7299,LABRIEVILLE 2,49.32,-69.58,QC
7300,LA GALETTE,47.73,-70.73,QC
7301,LAKE EON,51.87,-63.28,QC
7302,LA MALBAIE,47.67,-70.15,QC
7303,ILE AUX PERROQUETS,50.22,-64.21,QC
7304,ILE ROUGE,48.07,-69.56,QC
7305,LAC BARBELL,51.9,-68.17,QC
7306,LA TABATIERE,50.83,-58.97,QC
7307,LES BUISSONS,49.12,-68.38,QC
7308,LES CHAINONS,49.35,-70.37,QC
7309,LES EBOULEMENTS,47.5,-70.25,QC
7310,LONGUE-POINTE-DE-MINGAN,50.27,-64.23,QC
7311,MANIC 5,50.65,-68.73,QC
7312,MANIC 2 LB1,49.3,-68.4,QC
7313,MANIC MILLE 76,49.97,-68.75,QC
7314,MANICOUAGAN A,50.65,-68.83,QC
7315,MECATINA R,51.83,-62.88,QC
7316,MILE 134,51.92,-65.82,QC
7317,MINGAN,50.28,-64.15,QC
7318,MINGAN A,50.28,-64.13,QC
7319,MOISIE,50.22,-66.2,QC
7320,MONT STE ANNE,47.08,-70.9,QC
7321,MONT STE-ANNE,47.07,-70.91,QC
7322,MONT WRIGHT,52.75,-67.33,QC
7323,NATASHQUAN A,50.19,-61.79,QC
7324,NATASHQUAN A,50.18,-61.82,QC
7325,NATASHQUAN AIRPORT,50.19,-61.81,QC
7326,NOTRE DAME DES MONTS,47.67,-70.42,QC
7327,OUTARDES 4,49.7,-68.92,QC
7328,PENTECOTE,49.73,-67.17,QC
7329,PETITE RIV ST FRANCOIS,47.32,-70.57,QC
7330,PETIT SAGUENAY,48.18,-70.05,QC
7331,POINTE DE L'ISLET,48.14,-69.72,QC
7332,POINTE DES MONTS,49.28,-67.37,QC
7333,POINTE CLAVEAU,48.26,-70.11,QC
7334,POSTE MONTAGNAIS,51.88,-65.73,QC
7335,QCMR MILE 56,50.48,-67.42,QC
7336,QCMR MILE 106,51.07,-67.5,QC
7337,QCMR MILE 146,51.55,-67.43,QC
7338,RIVIERE AUX PEKANS,53.22,-67.1,QC
7339,RIVIERE ETERNITE,48.25,-70.4,QC
7340,RIVIERE ST AUGUSTIN,51.22,-58.63,QC
7341,SACRE COEUR,48.25,-69.87,QC
7342,STE ANNE DE BEAUPRE,47.03,-70.92,QC
7343,ST CASSIEN DES CAPS,47.37,-70.62,QC
7344,ST FEREOL,47.12,-70.83,QC
7345,ST FIDELE,47.73,-70.0,QC
7346,ST FIDELE 2,47.73,-69.98,QC
7347,ST JEAN (IO),46.92,-70.92,QC
7348,ST JOACHIM,47.07,-70.83,QC
7349,ST LAURENT ILE D'ORLEANS,46.87,-71.05,QC
7350,STE ROSE DU NORD,48.4,-70.53,QC
7351,ST SIMEON,47.85,-69.87,QC
7352,ST TITE DES CAPS,47.15,-70.77,QC
7353,ST URBAIN,47.57,-70.55,QC
7354,SEPT-ILES A,50.22,-66.27,QC
7355,SEPT-ILES A,50.22,-66.27,QC
7356,SEPT-ILES UA,50.22,-66.25,QC
7357,SEPT-ILES,50.22,-66.25,QC
7358,SHELTER BAY,50.03,-66.9,QC
7359,TADOUSSAC,48.15,-69.7,QC
7360,TETE A LA BALEINE,50.7,-59.32,QC
7361,WACOUNO LAKE,51.42,-65.63,QC
7362,TOUR LAC AUX PERLES,49.17,-69.83,QC
7363,CAOTIBI,50.72,-67.52,QC
7364,FERMONT,52.8,-67.08,QC
7365,HAUTERIVE,49.2,-68.3,QC
7366,LAC EON,51.87,-63.28,QC
7367,ILE AUX COUDRES,47.38,-70.38,QC
7368,LES PALISSADES,47.9,-69.93,QC
7369,LES ESCOUMINS,48.35,-69.42,QC
7370,MATAMEK,50.28,-65.97,QC
7371,POINTE-DES-MONTS,49.32,-67.38,QC
7372,RIVIERE AU TONNERRE,50.28,-64.78,QC
7373,RIVIERE ST JEAN,50.3,-64.32,QC
7374,ST FRANCOIS IO,46.98,-70.83,QC
7375,ST HILARION,47.6,-70.4,QC
7376,SAULT AU MOUTON,48.55,-69.25,QC
7377,TOULNUSTOUC,50.08,-67.95,QC
7378,CAMP M-107,51.07,-67.48,QC
7379,CAMP PROFOND,50.02,-67.38,QC
7380,POINTE NOIRE CS,50.16,-66.43,QC
7381,BAIE-COMEAU,49.26,-68.15,QC
7382,BLANC-SABLON A (AUT),51.45,-57.18,QC
7383,ALBERTVILLE,48.3,-67.35,QC
7384,AMHERST ISLAND CDA EPF,47.22,-61.97,QC
7385,AMQUI,48.52,-67.45,QC
7386,AMQUI,48.47,-67.43,QC
7387,ANSE AU GRIFFON,48.93,-64.28,QC
7388,ANTICOSTI HEATH POINT,49.1,-61.7,QC
7389,ANTICOSTI SW POINT,49.4,-63.55,QC
7390,ANTICOSTI WEST POINT,49.87,-64.53,QC
7391,ARMAGH,46.75,-70.53,QC
7392,ARMAGH STATION,46.72,-70.62,QC
7393,BARRAGE LAC MORIN,47.65,-69.52,QC
7394,BARRAGE MISTIGOUGECHE,48.18,-68.02,QC
7395,BARRAGE MITIS,48.33,-67.9,QC
7396,BERRY MOUNTAIN,48.67,-66.15,QC
7397,BIC,48.37,-68.7,QC
7398,BIC,48.4,-68.67,QC
7399,BIRD ROCKS,47.85,-61.13,QC
7400,BONAVENTURE,48.05,-65.48,QC
7401,BARRIERE MISTIGOUGECHE,48.2,-68.07,QC
7402,BARRIERE MITIS,48.37,-67.93,QC
7403,BAIE DES SABLES,48.7,-67.83,QC
7404,CAP CHAT,49.08,-66.75,QC
7405,CAP CHAT DELVAL,49.1,-66.7,QC
7406,CAP CHAT EST,49.12,-66.65,QC
7407,CAP-D'ESPOIR,48.42,-64.32,QC
7408,CAP DES ROSIERS,48.85,-64.2,QC
7409,CAP CHAT (AUT),49.08,-66.73,QC
7410,CAPLAN,48.1,-65.68,QC
7411,CAP MADELEINE,49.23,-65.32,QC
7412,CAP-MADELEINE,49.25,-65.32,QC
7413,CAP SEIZE,49.02,-66.4,QC
7414,CARLETON,48.12,-66.13,QC
7415,CASCAPEDIA,48.7,-66.22,QC
7416,CAUSAPSCAL,48.37,-67.23,QC
7417,CAUSAPSCAL AIRPORT,48.31,-67.25,QC
7418,CAUSAPSCAL RECHERCHES,48.5,-67.17,QC
7419,CHANDLER,48.35,-64.68,QC
7420,CORTEREAL,48.9,-64.6,QC
7421,DEPOT JOHN,48.65,-67.27,QC
7422,FAME POINT,49.1,-64.6,QC
7423,FAREWELL COVE,48.87,-64.45,QC
7424,GASPE,48.83,-64.48,QC
7425,GASPE A,48.78,-64.48,QC
7426,GASPE A,48.78,-64.48,QC
7427,GASPE AIRPORT,48.78,-64.48,QC
7428,GASPE A,48.78,-64.48,QC
7429,GASPE 2,49.12,-64.7,QC
7430,GRANDE RIVIERE,48.38,-64.53,QC
7431,GRANDE VALLEE,49.2,-65.15,QC
7432,GRINDSTONE ISLAND,47.38,-61.87,QC
7433,ETANG A LA TRUITE,48.68,-66.78,QC
7434,HAVRE-AUBERT,47.23,-61.85,QC
7435,HAVRE AUX MAISONS,47.42,-61.8,QC
7436,HEATH POINT,49.09,-61.7,QC
7437,HONFLEUR,46.68,-70.85,QC
7438,ILES DE LA MADELEINE A,47.43,-61.78,QC
7439,ILES DE LA MADELEINE A,47.43,-61.78,QC
7440,KAMOURASKA,47.58,-69.85,QC
7441,LAC HUMQUI,48.28,-67.57,QC
7442,L'ALVERNE,48.13,-66.7,QC
7443,LAMARTINE,47.03,-70.35,QC
7444,ILES DE LA MADELEINE,47.43,-61.77,QC
7445,LA POCATIERE CDA,47.35,-70.03,QC
7446,LA POCATIERE,47.36,-70.03,QC
7447,LE GITE,48.95,-66.13,QC
7448,LES FONDS,49.05,-66.68,QC
7449,LUCEVILLE,48.52,-68.37,QC
7450,MANCHE D'EPEE,49.23,-65.43,QC
7451,MATANE,48.85,-67.47,QC
7452,MATAPEDIA,47.97,-66.93,QC
7453,MINE MADELEINE,48.98,-66.02,QC
7454,MONT BLEU,47.57,-69.38,QC
7455,MONT-JOLI A,48.6,-68.22,QC
7456,MONT JOLI A,48.61,-68.21,QC
7457,MONT-JOLI,48.6,-68.19,QC
7458,MONT LOGAN,48.9,-66.63,QC
7459,MONT LOUIS,49.23,-65.73,QC
7460,MONTMAGNY,46.97,-70.58,QC
7461,MURDOCHVILLE,48.95,-65.52,QC
7462,NEW CARLISLE,48.03,-65.27,QC
7463,NEW CARLISLE 1,48.01,-65.33,QC
7464,NEW RICHMOND,48.17,-65.8,QC
7465,NEW RICHMOND EAST,48.16,-65.84,QC
7466,NOTRE DAME DU LAC,47.6,-68.8,QC
7467,NOTRE DAME DU ROSAIRE,46.83,-70.4,QC
7468,NOUVELLE,48.1,-66.3,QC
7469,OUIMET,48.32,-68.2,QC
7470,PARC DE LA GASPESIE,48.98,-66.37,QC
7471,PARC METIS,48.63,-68.13,QC
7472,PARKE,47.57,-69.52,QC
7473,PERCE,48.52,-64.2,QC
7474,PETITE MATANE,48.87,-67.45,QC
7475,POINTE AU PERE,48.5,-68.48,QC
7476,POINTE-AU-PERE (INRS),48.51,-68.47,QC
7477,POINTE FREGATE,49.2,-64.93,QC
7478,PORT DANIEL,48.15,-64.98,QC
7479,PORT MENIER,49.82,-64.35,QC
7480,PORT MENIER,49.85,-64.45,QC
7481,PORT-MENIER,49.84,-64.29,QC
7482,PRICE,48.6,-68.13,QC
7483,RIMOUSKI,48.45,-68.52,QC
7484,RIVIERE AU RENARD,49.02,-64.4,QC
7485,RIVIERE BLEUE,47.43,-69.03,QC
7486,RIVIERE DU LOUP,47.8,-69.55,QC
7487,RIVIERE-DU-LOUP,47.81,-69.55,QC
7488,RIVIERE MANIE,47.4,-69.65,QC
7489,ROMIEU SUD,48.93,-66.8,QC
7490,ST ALEXIS DE MATAPEDIA,47.98,-67.07,QC
7491,STE ANNE DES MONTS,49.13,-66.47,QC
7492,RIVIERE-DU-LOUP / ST-ANTONIN,47.8,-69.45,QC
7493,ST ARSENE,47.95,-69.38,QC
7494,ST BRUNO KAMOURASKA,47.45,-69.78,QC
7495,ST CAMILLE,46.48,-70.22,QC
7496,ST CHARLES GARNIER,48.33,-68.05,QC
